filename,width,height,class,xmin,ymin,xmax,ymax
87f902158726f615024c805586ce5890,960,640,Su24,453,237,822,369
87fee6e9fee9b167d7708cc71ba4ce53,4000,2672,C130,2381,226,2735,672
8802642c7902d365c122387fdf5d2724,4096,2725,B2,1887,1703,3098,1994
8803e55ff410e08e0d1c3e02bb2049ec,1200,800,Mig31,13,154,1196,568
880702b657161f0ad1440299e06622f8,680,453,C130,124,191,163,204
880702b657161f0ad1440299e06622f8,680,453,C2,258,187,525,294
880bec2a091ff9fbdcbd4895a13cb813,961,967,Tornado,1,93,829,896
880c8b0f44a8b0746d919afe08b8371d,800,533,P3,1,27,795,533
8812ff8665daa796add986a21ec6c3b1,1200,800,V22,117,135,596,508
8812ff8665daa796add986a21ec6c3b1,1200,800,V22,484,238,1085,481
881e2cbb1aba44de94ac93acefef6072,1616,1080,Tornado,825,520,876,540
8822c36256855237c5ce02942856688d,1024,640,Su24,272,8,382,51
8822c36256855237c5ce02942856688d,1024,640,Su24,18,189,1008,430
8826d009f643a7e2b70a8a78c27af591,1200,960,F35,84,273,1098,596
8828ca0741e480a4757e9e29c647e41d,2000,1323,Su34,329,100,1602,1218
882b06ad6ad7d7a4059b5de5c97b3898,3888,2592,F16,1848,1305,2116,1561
882c3223a7f611410a255a94929e9f55,1200,799,US2,13,169,1186,524
8834d9b8e538841a2f0ea82b2e4e20a5,1023,885,B2,31,48,869,710
8834d9b8e538841a2f0ea82b2e4e20a5,1023,885,F15,561,701,965,849
883abd062a2ec9e8d82c8d858ac1396a,1624,1064,U2,791,320,1154,578
883e8340ce80055756ecac56bb1bb105,1200,1200,US2,632,693,1069,840
88416f4b1d21323945658ece00a19828,2000,3000,KC135,84,622,196,702
88440099bc96d94a08e0991ce64b5feb,3028,2018,JAS39,934,957,1324,1151
88440099bc96d94a08e0991ce64b5feb,3028,2018,F16,1449,717,1905,927
88458267d49db72f91e436688e23f9c3,1001,646,Su57,2,229,1001,465
884a86a4728957bf2bd9e86b3ccefe09,2048,1154,P3,1090,581,1277,706
884ec1c69d3680df7758d8e1c892a3ea,1200,630,C130,671,1,877,168
88501cfec646f1cb9fea7fed0ed91f5b,1200,700,C2,31,347,900,586
88501cfec646f1cb9fea7fed0ed91f5b,1200,700,C17,191,313,1140,575
885df7c588c981d64f9e9871aeb6b576,1203,1280,Mig31,807,178,832,214
885df7c588c981d64f9e9871aeb6b576,1203,1280,Tu95,703,141,790,222
885df7c588c981d64f9e9871aeb6b576,1203,1280,Tu95,847,934,925,1011
885fbb8f18af58a5dde0504e1146c903,1024,576,F15,25,206,646,432
886556720e69fce73c6795cbd4f4d2d5,900,506,C2,57,195,701,394
88658d19f9bf319c1ba62425e3f6bfb5,1280,720,B52,178,86,1248,403
88692f83e948334d960b545165c539e4,2048,1365,US2,305,257,1471,784
886a8341a4058f84e59cce9a6c065cca,2048,1536,E7,752,855,1745,1290
886d7554ffcae320ae771965a7401c71,2000,1334,Rafale,1,645,2000,1180
887027704d620c8b31a9ac862a00b898,1280,853,Su57,1,1,1280,504
887027704d620c8b31a9ac862a00b898,1280,853,Su57,683,386,951,839
8875a7ba6fde38532b2ca657b1f9c904,1000,667,Be200,309,258,758,394
887f820d4dc82ccb456cb8e747a4bcce,1280,853,C130,321,457,652,531
88800834409427e14d20323b2e9736e5,500,391,Vulcan,15,106,490,299
88807b0f4f094258e89fc1eb917c49fd,1600,1200,F35,458,490,1250,718
8881a44c307abf1326aca0104f65ef08,1280,698,Mirage2000,220,334,252,383
8881a44c307abf1326aca0104f65ef08,1280,698,Mirage2000,267,332,301,379
8881a44c307abf1326aca0104f65ef08,1280,698,Mirage2000,316,330,350,374
8881a44c307abf1326aca0104f65ef08,1280,698,Mirage2000,385,328,417,371
8881a44c307abf1326aca0104f65ef08,1280,698,Mirage2000,434,327,465,370
8881a44c307abf1326aca0104f65ef08,1280,698,Mirage2000,480,326,513,368
8881a44c307abf1326aca0104f65ef08,1280,698,Mirage2000,549,324,580,367
8881a44c307abf1326aca0104f65ef08,1280,698,Mirage2000,597,322,628,366
8881a44c307abf1326aca0104f65ef08,1280,698,Mirage2000,647,323,679,365
8881a44c307abf1326aca0104f65ef08,1280,698,Mirage2000,695,323,728,365
888301d77510a3795d5cc4e54be086fb,1200,800,US2,461,152,939,449
88892f9319a28b6a4cf93c284b405405,1280,853,F35,296,285,379,343
888a9032e6264a383cbe8472fb631ee6,900,730,XB70,1,1,900,514
8894b75bcf24f8b30fc0d6734ac167a1,1200,800,U2,1,134,1200,571
8898d773df87c87744f525e854391205,2352,1264,B1,1050,783,1907,1048
889cfaafa143661a93151e151adb2276,1536,864,EF2000,995,345,1221,507
889ec5568f56fc2a8631e1c0e4e16394,1500,1026,B2,109,382,1372,596
889fa88c0064b267e27414ed1ce4e589,5616,3744,AV8B,3576,1465,4327,1736
88c2649cf5f3e5b7e338bc50faa86f29,1024,683,Mig31,24,134,420,267
88c2649cf5f3e5b7e338bc50faa86f29,1024,683,Mig31,250,260,630,371
88c2649cf5f3e5b7e338bc50faa86f29,1024,683,Mig31,438,362,804,450
88c2649cf5f3e5b7e338bc50faa86f29,1024,683,Mig31,645,441,1001,523
88c2d4d1d4f5ab539558cf4129cd9ef2,3008,2000,F14,506,1479,936,1717
88c2d4d1d4f5ab539558cf4129cd9ef2,3008,2000,F14,1049,1094,1488,1323
88c2d4d1d4f5ab539558cf4129cd9ef2,3008,2000,F14,1243,951,1675,1160
88c2d4d1d4f5ab539558cf4129cd9ef2,3008,2000,F14,1579,584,2021,807
88c2d4d1d4f5ab539558cf4129cd9ef2,3008,2000,F14,1934,601,2378,827
88c2d4d1d4f5ab539558cf4129cd9ef2,3008,2000,F14,2144,642,2573,861
88cd5f65d0fa983849a11e35877f58a7,650,433,C130,1,1,650,381
88cf41c600cf704eb5996d35f47df678,6211,3918,B2,3856,2843,4863,3028
88cf41c600cf704eb5996d35f47df678,6211,3918,F22,1432,2653,2294,3029
88d41dad9f3cf05565c1f2f1978f3496,1015,571,F15,91,132,757,359
88d5537b10a22e0cb01a3a8c0b1785f3,4096,2730,F22,1,1153,2119,1998
88d5537b10a22e0cb01a3a8c0b1785f3,4096,2730,F22,779,1048,2606,1710
88d5537b10a22e0cb01a3a8c0b1785f3,4096,2730,F22,1385,959,2921,1545
88d5537b10a22e0cb01a3a8c0b1785f3,4096,2730,C130,1353,384,4096,1308
88d99836ae24a31e7d9053493457fa1e,720,1280,F22,310,518,497,746
88d99836ae24a31e7d9053493457fa1e,720,1280,C130,71,163,216,441
88da1c6f1a779718bf50bd24287e8c8e,3502,1813,A400M,1036,20,1088,75
88da1c6f1a779718bf50bd24287e8c8e,3502,1813,A400M,912,293,963,348
88da1c6f1a779718bf50bd24287e8c8e,3502,1813,A400M,938,399,990,453
88de25b7cb145f06b41b60a9ffd1d5d3,4288,2848,E2,2080,1305,2230,1488
88dffe8d4b07aafa14eb8bcd101b391d,1200,900,F15,586,284,807,342
88e70c8e417016c22254f92c4c2159b2,1200,799,C130,551,589,705,646
88e70c8e417016c22254f92c4c2159b2,1200,799,AV8B,468,517,684,601
88e70c8e417016c22254f92c4c2159b2,1200,799,AV8B,434,433,708,526
88e70c8e417016c22254f92c4c2159b2,1200,799,AV8B,370,279,779,454
88e70c8e417016c22254f92c4c2159b2,1200,799,AV8B,210,1,959,287
88e7a14169760b51bf3b112bc36ee411,1000,860,F18,1,214,1000,618
88e97732a7952ed9d0c4212a0193a1b4,1000,667,J10,385,128,1000,573
88e97732a7952ed9d0c4212a0193a1b4,1000,667,J10,1,1,966,582
88ea7e2c7cba29de346ac45cc3895e3a,1200,713,F35,1,395,945,713
88ea7e2c7cba29de346ac45cc3895e3a,1200,713,F35,265,262,1200,457
88ea7e2c7cba29de346ac45cc3895e3a,1200,713,F35,790,66,1200,229
88f0b118102a1339e6648ea1338f1af5,4000,2666,Su57,2207,577,2813,1880
88f15ea1b57b414dfb8d39d536d9741d,1800,1280,C2,72,135,1794,1161
88f2404cff02a00166779ad3652d73c4,1034,671,Tu95,244,284,610,438
88fa90a2d7a81427f8584412ef62101f,2048,945,F117,652,250,1084,334
88fc7319b8c6b8cdd3f5cb753321e73c,564,845,F14,194,17,384,313
88fc7319b8c6b8cdd3f5cb753321e73c,564,845,F14,189,309,373,584
88fc7319b8c6b8cdd3f5cb753321e73c,564,845,F14,185,576,359,839
88fe7de63fa240caf9a16869b0b150da,838,1038,F14,196,36,600,178
89019a0511b60c28168918e08f06498c,4116,2745,E2,2474,868,4116,1548
89019a0511b60c28168918e08f06498c,4116,2745,E2,182,916,3928,2083
8909c2d2360e44d3d198ffa7f274ef4f,1280,853,Tu160,233,182,1216,418
8910a5e13ce68c2c837a2034d715e30f,1178,1200,RQ4,619,528,667,571
8917f535f801aab85c50411aeb6998af,900,599,C2,403,334,540,371
8918774a55c32370dec7402ee5bc31d0,564,252,F4,151,124,538,217
8918774a55c32370dec7402ee5bc31d0,564,252,SR71,32,62,536,142
8918ca5570d94541392ec57b126590fc,1000,714,B2,1,23,1000,243
891d413585649328e1107a80ffaf7212,4096,2725,B1,1149,502,2463,1003
891f0b62ec2110e0cd282a256c3b198e,1200,775,F16,506,185,611,239
891f0b62ec2110e0cd282a256c3b198e,1200,775,F16,396,523,525,597
891f0b62ec2110e0cd282a256c3b198e,1200,775,Rafale,575,441,701,514
891f0b62ec2110e0cd282a256c3b198e,1200,775,Rafale,621,279,737,338
891f0b62ec2110e0cd282a256c3b198e,1200,775,F16,689,351,806,414
8926f56c79860b11f50a895cd75895d8,1050,750,B2,143,481,749,629
8926f56c79860b11f50a895cd75895d8,1050,750,B52,98,174,971,401
8927498fef47230e5e80e4e146a6e8b6,680,486,A10,327,139,500,311
892bbd1c420a4281b05a63799b599f22,5184,3456,B2,2191,1362,2907,1952
893ed36b443cc9b0e7b244ced87a65c9,1520,1013,C130,1,1,1520,561
894214f009d1b74db636013f28337944,1616,1080,C5,546,463,948,591
8942d6e8e2a8326b132f1d89d06afca2,2268,4032,C130,1146,1904,1436,2006
894677a9851460a75e00395aeccee1c5,479,600,MQ9,104,146,461,450
895c11918d36a1ccb6cafebb66ecea19,1096,1600,F15,433,500,488,529
896006a2db3bdcc661c1f3a5386f4c6e,1024,732,V22,410,1,841,236
896006a2db3bdcc661c1f3a5386f4c6e,1024,732,V22,638,458,872,584
896006a2db3bdcc661c1f3a5386f4c6e,1024,732,V22,112,486,269,562
89611c42fca2d7d6281d4ab8f269163f,2730,4096,F35,758,776,2002,1240
89694e4632426eadd668f75738ad9eba,900,506,Su25,175,347,236,366
896c5d4a7fcb3c24d34a51d7743eb78d,900,599,Mig31,41,45,494,378
896c5d4a7fcb3c24d34a51d7743eb78d,900,599,Mig31,428,248,853,570
89845d084c4c995f931702d3d39bc172,3866,2761,A10,1,1,3866,2249
8989e36371c3bc2c6ad8eb83ec8fe4c1,1600,1074,SR71,168,489,1500,819
898c11482c668294771ac100b15d24ef,2800,1866,Vulcan,1099,543,1985,1581
898f1446f4e7d69963a6fb0dfdc4f0bc,1500,1000,EF2000,238,1,1419,1000
899355fadbf82af8252a0a50bb4de0ff,1920,1080,A10,161,786,436,920
899355fadbf82af8252a0a50bb4de0ff,1920,1080,A10,528,807,879,963
899355fadbf82af8252a0a50bb4de0ff,1920,1080,V22,97,10,1884,1067
89963d8636f0bb99d5e9575e748bafee,1280,773,F4,222,242,1166,595
8997fe55fbdc1ca25bc3d0c09d9764c6,1280,720,F16,519,183,771,386
899bca5931c6be3de82f69251d04d24f,1949,1300,F16,338,449,1196,777
899bca5931c6be3de82f69251d04d24f,1949,1300,A400M,183,323,1878,792
899e5229b4df6bd884130254b4b1efe1,1920,1080,C130,1,224,1920,755
89ade0337e43682a2df49b586aedcb61,680,680,C2,168,378,336,481
89ae9204b7759be5fc9736c529be684d,2977,1985,EF2000,86,602,880,964
89ae9204b7759be5fc9736c529be684d,2977,1985,EF2000,2063,513,2856,877
89b24cb23bc03d0dfa3389e8dc97aa58,1400,1050,Rafale,311,391,1048,592
89bed16385ae995602f188d13974d9db,800,533,US2,511,245,712,316
89bed16385ae995602f188d13974d9db,800,533,US2,94,235,347,325
89c5a60891885f71e642ea09b1ce22e1,900,530,B1,261,23,798,184
89cf20cf4270bf9655f988cf2c65bda4,640,960,F18,1,1,640,960
89d0d250f468cc6ab1ab6361725c8796,1920,1281,Rafale,1051,505,1737,703
89d0d250f468cc6ab1ab6361725c8796,1920,1281,MQ9,313,304,943,499
89d6550df946541cfc4137bb9fe11350,1280,760,F22,467,272,573,312
89d6550df946541cfc4137bb9fe11350,1280,760,F22,480,421,599,481
89d6550df946541cfc4137bb9fe11350,1280,760,F22,375,513,486,567
89d6550df946541cfc4137bb9fe11350,1280,760,F22,247,520,358,574
89d8edca57cabaef80fa8821fde068de,680,510,C2,386,188,651,273
89d8edca57cabaef80fa8821fde068de,680,510,C2,74,217,406,328
89dd04ea270f9dc26f9dfd6b228ff062,2560,2048,RQ4,822,957,2514,1337
89dd04ea270f9dc26f9dfd6b228ff062,2560,2048,RQ4,197,1022,1898,1497
89e3ed88404dd47d39e09d4c63e0b0a9,5417,3861,B1,2955,2285,4315,2620
89f87ea6b44ace225349d426d6b64e9f,1000,1000,AG600,628,557,857,623
89f87ea6b44ace225349d426d6b64e9f,1000,1000,AG600,104,425,333,504
89fc85f50fe499f1f32956a9b7fc2eb0,4096,2731,EF2000,2547,268,2614,323
89fdef7e74058cc0d498a559a309a48e,1536,2048,F35,521,1201,705,1282
89ff0e4bd07b963cecfabad69e1e793e,3000,2000,KC135,88,593,2905,1224
8a035249193d255614ab9e71b8b2086b,2048,1228,C17,1,314,261,408
8a035249193d255614ab9e71b8b2086b,2048,1228,C17,795,323,1061,414
8a035249193d255614ab9e71b8b2086b,2048,1228,C17,1109,326,1366,415
8a035249193d255614ab9e71b8b2086b,2048,1228,C17,1406,327,1630,412
8a035249193d255614ab9e71b8b2086b,2048,1228,C17,1938,341,2048,423
8a035249193d255614ab9e71b8b2086b,2048,1228,C130,1,1,2048,1228
8a05327d79cd604882e15f0b5b79caf3,1536,950,EF2000,201,298,565,469
8a05327d79cd604882e15f0b5b79caf3,1536,950,EF2000,1234,334,1504,460
8a0c2b6f1710f5c4e36d489823d387c3,1280,707,RQ4,1,415,1233,615
8a0df6930e97599541daa6f5d7e38d61,4068,2848,MQ9,1,375,4068,2448
8a13e0ddbf769f7f01afabf19429b3b9,960,640,A10,649,283,706,354
8a14a13898300862105d6f57b8d26bfe,4288,2848,E2,2392,1214,2733,2122
8a18ad468668ae84547874f1de7a08f3,1200,800,F18,344,265,858,510
8a23ccf47ba9b0f2ac480471e9311e2b,554,369,AG600,89,11,554,226
8a25cda2e5ff7f16d8fa5b59a514bf28,1500,1009,Tu95,15,373,1486,639
8a26e44c847b645144e1a67ca820d4ba,2568,1712,E2,2395,450,2496,483
8a26e44c847b645144e1a67ca820d4ba,2568,1712,F18,2348,474,2453,504
8a26e44c847b645144e1a67ca820d4ba,2568,1712,F18,2329,497,2429,526
8a26e44c847b645144e1a67ca820d4ba,2568,1712,F18,2239,496,2351,525
8a26e44c847b645144e1a67ca820d4ba,2568,1712,F18,2258,522,2356,550
8a26e44c847b645144e1a67ca820d4ba,2568,1712,F18,2185,530,2290,553
8a26e44c847b645144e1a67ca820d4ba,2568,1712,F18,2148,511,2260,539
8a26e44c847b645144e1a67ca820d4ba,2568,1712,F18,2186,551,2284,572
8a26e44c847b645144e1a67ca820d4ba,2568,1712,F18,2121,540,2222,567
8a3852ace0e1538526889c7b5f329bb7,1000,597,B2,89,389,290,426
8a3852ace0e1538526889c7b5f329bb7,1000,597,B2,392,273,686,312
8a407bf7d17564b39abc4a65a1b7b8ea,3000,1858,C130,1,305,1410,887
8a407bf7d17564b39abc4a65a1b7b8ea,3000,1858,C130,1,115,3000,1757
8a44faa06ec02d7847d838ea101325bf,1080,1350,JAS39,1,182,1080,906
8a4a58647857499d125afaaedeac2853,3000,2000,C130,873,469,2399,1072
8a4b9dd5d21f5687cc6539b6f304a8e5,1962,1104,AV8B,469,610,718,697
8a4b9dd5d21f5687cc6539b6f304a8e5,1962,1104,AV8B,757,535,1007,623
8a4b9dd5d21f5687cc6539b6f304a8e5,1962,1104,AV8B,963,446,1211,535
8a4b9dd5d21f5687cc6539b6f304a8e5,1962,1104,AV8B,1204,370,1457,456
8a4daf0d56d8549db135a145044b24db,1080,1350,F15,1,57,1080,1350
8a4def306fd211b7e9050c6014232da8,1000,667,F18,501,331,581,371
8a51f384a5d8ff7a0cdf88b707a5e7ae,1600,1066,E2,94,609,473,808
8a51f384a5d8ff7a0cdf88b707a5e7ae,1600,1066,Rafale,304,182,1600,946
8a5cefed9feb4ba189412343719a9d75,900,600,V22,94,198,307,268
8a6195907dcbfe235c5feb61dac99348,3888,2592,C5,1629,1096,2339,1380
8a744938e7f2638a6c6bcecb040888d8,375,500,B1,21,177,349,273
8a78cc21852688adcb6efed34af0ad09,3264,2448,B2,1460,1288,1757,1343
8a7d8d06208686f5cbe2c779b7c56c23,1829,2560,A10,294,1216,573,1271
8a7d8d06208686f5cbe2c779b7c56c23,1829,2560,F35,1333,101,1421,166
8a86bf4ce83fc87df35d03d74560033a,830,1200,C5,311,646,401,684
8a875bf30e900b0d20346449f9522408,4256,2832,F22,2503,1055,3602,1898
8a87732d03650455e21dceb77517bfcb,1920,1440,MQ9,477,459,704,577
8a8b559c2c5ae5c2bed33589183a0c3a,1200,735,Su24,353,398,628,495
8a8b559c2c5ae5c2bed33589183a0c3a,1200,735,Su24,335,188,624,290
8a8db75725dc46147b05357957054c23,4096,2731,C17,1839,464,2448,884
8a94f0b9831dee6c3ec09eeb4cedfa33,900,600,C2,68,66,797,284
8a94f0b9831dee6c3ec09eeb4cedfa33,900,600,C2,148,254,900,574
8a95db8b1ec560b083f0a3ddbd65efa7,649,487,C17,47,47,632,420
8a97b6ee1585118b529c60b5368d4dcc,1200,720,J20,650,457,989,668
8a97b6ee1585118b529c60b5368d4dcc,1200,720,J20,445,154,838,344
8a9b8eb3a23a5647068a84d39d2a47f0,1280,853,F16,374,443,669,599
8a9b8eb3a23a5647068a84d39d2a47f0,1280,853,F18,433,237,709,342
8a9b8eb3a23a5647068a84d39d2a47f0,1280,853,Rafale,479,144,684,233
8a9b8eb3a23a5647068a84d39d2a47f0,1280,853,EF2000,772,98,1001,195
8a9d99b08f31518fdff69290a7804439,510,680,C2,276,222,295,240
8aa1cdfa4f12a82c6455410b0f8dbe3c,800,533,Be200,260,279,580,379
8aa2947de2f1858a3019c4b93ea09344,3660,2000,F4,503,465,3347,1130
8aa4c7fa30c8c31680e7f6118c5b5bea,2560,1440,EF2000,774,259,1214,963
8aaa5d6f8cad86d857aac324d1d55c09,2198,3297,V22,497,1656,556,1688
8aaa5d6f8cad86d857aac324d1d55c09,2198,3297,V22,1463,1327,1515,1358
8ab06289dcbd2639e118476c59760ccb,680,383,C2,39,13,680,331
8abd58e7f3f7bdaf9b1b117cbbdbd07f,600,800,Su25,1,72,600,800
8abfc70cac3eefb7dca10c0c92fb56d4,950,807,P3,17,18,933,793
8acb5bad266b1a7059f0e6d5ef76b4a5,650,433,U2,43,114,615,265
8aceec6d9d45d1f8dddb462c61a1bf4a,2500,1667,V22,147,1,2474,1536
8ad4eaf160976db035684210ebc008dd,1024,602,B52,277,160,413,280
8ad82769e405961305d3bd4d472f4790,701,438,P3,33,143,649,326
8ad8761443a46837d46802f8fcc09a92,4288,2848,E2,2039,1259,2405,1697
8ade1eb10a309ea92d41cc63389cc740,1392,1044,Su34,739,553,999,673
8ae2b3d548afb9932161424d682b500b,2048,1536,US2,1230,1150,1404,1265
8ae50c276e2315ff3d7a43621b576047,1620,1080,A400M,717,708,1131,1005
8ae50c276e2315ff3d7a43621b576047,1620,1080,A400M,443,23,924,408
8ae8a49e6ed3a7c71ff44504cc72fe84,468,272,EF2000,143,73,372,149
8aed5f682aa298bd8d43d51f48fea447,4608,3456,B2,2175,1169,2381,1570
8af0c67f361db5c81e08c03a57770001,2048,1024,Su34,103,189,1585,783
8af831cbf33c1758c7abad4f7676d97b,1280,844,F14,179,448,424,541
8af831cbf33c1758c7abad4f7676d97b,1280,844,F14,78,63,833,416
8af831cbf33c1758c7abad4f7676d97b,1280,844,F14,935,455,1215,569
8affa2efc01f7cb80675526f6cc00c99,1085,1264,Rafale,230,116,986,729
8b028a31db0dd669c98506599fcb97a5,4096,2731,AV8B,1,126,2562,1120
8b028a31db0dd669c98506599fcb97a5,4096,2731,AV8B,1,741,2833,2099
8b028a31db0dd669c98506599fcb97a5,4096,2731,AV8B,1,1430,3831,2731
8b10f0cb83a57028c13b6c524e2ae446,1000,667,F16,89,305,926,549
8b11b102105201e535f644434b1cbdae,1417,2126,Rafale,158,689,599,882
8b19076f1e9fc75b5955f8aa209e50f9,4096,3072,F18,181,1421,3492,2811
8b19784a38a9fea76c5930ad42f22a23,1280,960,Rafale,152,212,426,306
8b19784a38a9fea76c5930ad42f22a23,1280,960,Rafale,432,232,715,334
8b19784a38a9fea76c5930ad42f22a23,1280,960,Rafale,396,618,818,812
8b19784a38a9fea76c5930ad42f22a23,1280,960,Rafale,696,373,1012,499
8b19784a38a9fea76c5930ad42f22a23,1280,960,Rafale,836,203,1104,304
8b1cacdd9a4602c73dc5e630eee83fb7,1280,720,J20,129,178,1274,673
8b1d4c76bed88957eaabd9095fd7dbb3,2000,1125,F35,645,387,1302,646
8b1e10353f5b1501e8e88b0ff536ff07,1600,1142,Su25,248,269,1570,878
8b1e10353f5b1501e8e88b0ff536ff07,1600,1142,Su25,1121,73,1600,220
8b2300a0c8308033632907fae8894432,1600,1068,F4,24,148,1483,834
8b23f9e46dbebd2d01de9f5af1a50a61,1622,1082,C130,823,52,1275,519
8b29aa7a1dbc6800cb2bf03971a46d9b,2048,1536,F4,960,626,1941,1081
8b30deb13a72ef8ef100a6ce562cb081,1024,682,US2,1,49,1024,569
8b3aa5af726a245241bac1d2ea6fb551,4830,2717,F16,1237,771,1942,1455
8b3aa5af726a245241bac1d2ea6fb551,4830,2717,F16,3035,1147,3635,1793
8b3aa5af726a245241bac1d2ea6fb551,4830,2717,F16,2398,380,2983,992
8b3aa5af726a245241bac1d2ea6fb551,4830,2717,F16,2031,277,2594,830
8b3cbbb5d93acb1249358fcce9a2f830,2048,1366,B2,668,868,1306,962
8b3ddd8c92d6f682c9c74244328fcfc0,1200,1800,F15,496,699,790,1310
8b42cccb97248f9b74dc8b1eed7369f5,2048,1365,C130,439,503,1023,689
8b438d39d88aabdc45c773ae960fe16c,1600,1068,MQ9,60,1,1522,749
8b439ada8178669ed2adac04e2d81cbf,5428,3293,F35,525,1627,1447,2023
8b439ada8178669ed2adac04e2d81cbf,5428,3293,F35,2407,1636,3291,2030
8b439ada8178669ed2adac04e2d81cbf,5428,3293,F35,4245,1646,5222,2046
8b459c8bfae8f860b02487b9c3ac1703,1772,1181,F22,539,98,1311,1079
8b465bcad131ad0573c51492b8760133,680,566,C2,120,6,371,216
8b465bcad131ad0573c51492b8760133,680,566,C2,178,321,448,528
8b476fd0982ef3dc3a21bc6c1f657cfd,1920,1280,B2,96,533,1920,914
8b4f606e1c93fde66ceeea24d2bcce31,1920,1280,Mig31,433,356,1854,767
8b4f606e1c93fde66ceeea24d2bcce31,1920,1280,Mig31,83,413,1652,844
8b506352d1483463f10b65ebe3337095,680,510,C2,27,141,617,366
8b53f66a0c6e5b3769cfc5c8c3dbc41b,4288,2848,E2,2103,1188,2455,1849
8b636ef145ff61feb488506e2620fd0a,5144,3429,U2,2013,633,3356,1292
8b6e2b30f25f313817cc6d1ae400b004,2517,1648,F16,1377,182,1509,274
8b7760a564d7e6e35779a6bf669713ac,5616,3744,AV8B,3876,1496,4259,1652
8b7e510f041864b4d90d14685ab5460e,1024,674,US2,33,239,1024,487
8b8660d33418dfbadbb2c315fb71f35e,1200,800,V22,96,134,993,432
8b8660d33418dfbadbb2c315fb71f35e,1200,800,V22,360,113,1067,349
8b8fcc6b5f2fd16da527d623a7d0dc3f,1280,854,F22,77,118,980,745
8b97faf3f305db8ad62671988f77ffe8,1989,995,F16,700,108,1585,756
8b9b855666a59b0801538a25d2b1d8f2,1200,690,C2,39,148,924,458
8ba270ecff446b0855846fa7bc1f9271,4096,2731,MQ9,1030,407,3662,1530
8ba584478dba78ced4d11a8738118da0,900,600,C2,1,4,886,600
8bb1fd3909dbc3df2345a33fa69c0ee4,4096,2734,Mirage2000,170,1604,863,1766
8bb1fd3909dbc3df2345a33fa69c0ee4,4096,2734,Mirage2000,183,1615,1045,2128
8bb1fd3909dbc3df2345a33fa69c0ee4,4096,2734,Mirage2000,346,1245,1401,1921
8bb1fd3909dbc3df2345a33fa69c0ee4,4096,2734,Mirage2000,553,832,2315,1918
8bb1fd3909dbc3df2345a33fa69c0ee4,4096,2734,Mirage2000,1206,655,4038,2246
8bb663ed1d30f6ebeb4a07ac1a710b9a,4096,2731,F35,1910,1384,2092,1611
8bb948c3cc6f83cda1079efe7c08e28d,1024,720,Rafale,15,146,993,469
8bbad1fd27a2ce043e1a1d3d30f4424e,1400,905,Mig31,895,354,1390,576
8bbad1fd27a2ce043e1a1d3d30f4424e,1400,905,Mig31,10,354,535,583
8bbb59860d787cc2c59fc29267241c41,1829,2560,A10,430,629,654,1724
8bc18cb96c0cdee1406ec205860dbe05,1024,683,Be200,1,85,1024,507
8bca9065a46bcd61eeaf76529f0b2a63,1959,1621,F35,1591,678,1657,730
8bcd43015ff1eb3b59eff156795b0dd4,1000,667,V22,322,358,412,403
8bcd43015ff1eb3b59eff156795b0dd4,1000,667,V22,483,301,570,346
8bcd43015ff1eb3b59eff156795b0dd4,1000,667,V22,587,220,664,268
8bcd43015ff1eb3b59eff156795b0dd4,1000,667,V22,652,226,719,260
8bcd43015ff1eb3b59eff156795b0dd4,1000,667,V22,794,252,867,283
8bcd43015ff1eb3b59eff156795b0dd4,1000,667,V22,695,233,772,280
8bcd43015ff1eb3b59eff156795b0dd4,1000,667,V22,134,224,201,259
8bcd43015ff1eb3b59eff156795b0dd4,1000,667,V22,237,195,298,229
8bcd43015ff1eb3b59eff156795b0dd4,1000,667,V22,435,204,498,241
8bd96a2894c711ef58f0a6d7b3697c43,5030,3353,B2,3596,1290,4304,1593
8bda2398505e92c16327a03d5c27cb03,1000,767,F4,214,155,671,309
8bddd29b3cbb614e223a24e83f539267,4928,3264,F4,2337,1312,2871,2111
8bdefad60f199d5341d1561b1d7c1041,3000,2383,XB70,397,1043,2748,1631
8be3b046a10966039e572bcd5ba0a2c9,4256,2832,B1,904,1299,3623,1966
8be590d95f7b64f5a40ffc7fe808a0cf,1200,900,US2,445,628,618,670
8bee99653aa3ab57d407f02f0817b6ac,1536,2048,US2,1,85,1425,1604
8bf70901085e1624d9b7108c32648227,1200,675,F35,486,105,844,335
8bfb7994709e1ca516b439180ea6f37d,2250,1500,V22,15,435,1490,1031
8c07709344a5d6f23d72c1503895cf7d,1600,1065,C2,243,316,1600,816
8c085e1ec04c391bdcc758e67bf48f72,2730,4096,C130,1987,1364,2278,1436
8c085e1ec04c391bdcc758e67bf48f72,2730,4096,C130,1960,1471,2133,1514
8c104ed54067bd46a524d5d193cdf73d,436,639,C130,230,446,316,503
8c104ed54067bd46a524d5d193cdf73d,436,639,A10,192,442,232,466
8c104ed54067bd46a524d5d193cdf73d,436,639,A10,218,427,261,450
8c12185ce641f5fff1844d9c42d3a37c,2000,1001,U2,51,320,1861,828
8c133a18b3660e003ce1a722929d9776,1200,797,F35,87,48,1084,618
8c190b0cc8446004473f5547ee8fe802,1280,850,C130,252,243,1094,509
8c1ee6388eeb68b14bb71434ed0e31af,1024,673,XB70,693,315,764,403
